879,699,926,699,926,728,879,728
929,690,1005,690,1005,719,929,719
;
182,740,215,740,215,761,182,761
212,731,253,731,253,761,212,761
255,731,368,727,369,758,256,762
368,728,401,728,401,758,368,758
395,724,465,728,463,761,393,757
461,730,616,723,617,758,463,766
616,728,649,728,649,758,616,758
643,728,746,728,746,767,643,767
743,725,817,725,817,758,743,758
822,728,967,723,968,760,823,765
973,731,1008,731,1008,755,973,755
;
179,767,230,767,230,796,179,796
236,775,256,775,256,796,236,796
256,772,306,772,306,796,256,796
301,762,396,768,394,801,299,796
395,767,501,767,501,793,395,793
494,769,567,758,572,791,498,801
569,764,643,764,643,799,569,799
639,765,834,759,835,796,640,801
837,767,849,767,849,787,837,787
846,761,932,761,932,793,846,793
932,769,964,769,964,790,932,790
967,769,1011,769,1011,793,967,793
;
179,805,215,805,215,831,179,831
209,799,250,799,250,831,209,831
247,799,336,799,336,831,247,831
336,802,365,802,365,828,336,828
368,799,442,799,442,828,368,828
442,799,522,799,522,828,442,828
522,799,554,799,554,837,522,837
548,796,613,796,613,828,548,828
610,796,705,796,705,828,610,828
708,808,725,808,725,828,708,828
722,796,823,796,823,828,722,828
818,798,881,794,883,825,820,830
882,799,949,799,949,826,882,826
952,793,1008,793,1008,826,952,826
;
185,840,212,840,212,864,185,864
224,833,328,838,327,869,223,865
330,843,348,843,348,864,330,864
345,837,413,837,413,864,345,864
413,831,469,831,469,864,413,864
469,833,544,837,542,868,467,864
539,840,590,840,590,873,539,873
587,834,675,834,675,873,587,873
675,834,790,834,790,873,675,873
790,836,898,825,901,860,793,871
908,828,1014,828,1014,861,908,861
;
183,864,358,873,356,910,181,902
354,876,371,876,371,899,354,899
369,870,445,865,447,899,372,904
445,867,516,867,516,899,445,899
516,876,563,876,563,905,516,905
560,867,693,867,693,899,560,899
696,873,705,873,705,893,696,893
705,867,746,867,746,899,705,899
743,867,846,867,846,905,743,905
852,879,870,879,870,896,852,896
867,873,914,873,914,905,867,905
911,867,952,867,952,896,911,896
949,873,1014,873,1014,902,949,902
;
185,908,200,908,200,938,185,938
197,905,289,905,289,938,197,938
286,905,315,905,315,935,286,935
327,907,507,914,506,942,326,935
510,914,560,914,560,935,510,935
563,914,604,914,604,935,563,935
601,905,675,905,675,938,601,938
675,908,725,908,725,935,675,935
734,905,814,905,814,935,734,935
814,902,932,902,932,932,814,932
935,911,952,911,952,932,935,932
952,905,1017,905,1017,932,952,932
;
185,949,203,949,203,970,185,970
200,944,238,944,238,970,200,970
244,941,371,941,371,976,244,976
380,944,504,944,504,967,380,967
501,938,539,938,539,967,501,967
536,941,601,941,601,970,536,970
598,944,646,944,646,976,598,976
646,938,749,938,749,970,646,970
746,943,810,936,813,968,749,974
811,941,882,941,882,967,811,967
882,938,914,938,914,967,882,967
914,935,944,935,944,964,914,964
944,935,1017,935,1017,964,944,964
;
185,976,247,976,247,1005,185,1005
244,973,306,973,306,1003,244,1003
303,973,407,973,407,1003,303,1003
407,973,445,973,445,1003,407,1003
445,973,548,973,548,1003,445,1003
563,979,581,979,581,1003,563,1003
578,973,619,973,619,1003,578,1003
616,973,678,973,678,1003,616,1003
681,972,797,979,795,1012,679,1004
793,979,843,979,843,1008,793,1008
846,976,882,976,882,1003,846,1003
885,970,920,970,920,1000,885,1000
923,979,1020,979,1020,1000,923,1000
;
194,1020,241,1020,241,1041,194,1041
236,1008,283,1008,283,1041,236,1041
283,1008,359,1008,359,1038,283,1038
359,1011,371,1011,371,1032,359,1032
371,1008,507,1008,507,1038,371,1038
510,1014,545,1014,545,1038,510,1038
545,1008,584,1008,584,1038,545,1038
584,1008,649,1008,649,1038,584,1038
647,1008,754,1004,755,1041,649,1044
755,1006,847,1010,846,1041,754,1038
864,1005,938,1005,938,1035,864,1035
941,1005,1020,1005,1020,1035,941,1035
;
191,1044,471,1040,472,1075,191,1079
472,1053,483,1053,483,1070,472,1070
486,1044,601,1044,601,1073,486,1073
601,1050,649,1050,649,1079,601,1079
646,1050,681,1050,681,1079,646,1079
678,1044,820,1044,820,1082,678,1082
826,1053,843,1053,843,1070,826,1070
843,1044,929,1044,929,1070,843,1070
929,1047,985,1047,985,1076,929,1076
985,1047,1023,1047,1023,1076,985,1076
;
191,1082,236,1082,236,1112,191,1112
236,1082,300,1082,300,1109,236,1109
301,1078,434,1085,433,1118,299,1112
436,1085,466,1085,466,1109,436,1109
466,1079,504,1079,504,1109,466,1109
510,1082,539,1082,539,1109,510,1109
536,1085,587,1085,587,1115,536,1115
587,1079,625,1079,625,1109,587,1109
625,1081,700,1085,698,1117,624,1113
698,1085,837,1077,839,1113,700,1121
843,1082,852,1082,852,1103,843,1103
855,1076,967,1076,967,1106,855,1106
970,1076,1023,1076,1023,1103,970,1103
;
194,1118,230,1118,230,1147,194,1147
247,1121,318,1121,318,1147,247,1147
315,1115,377,1115,377,1144,315,1144
374,1112,427,1112,427,1144,374,1144
427,1121,454,1121,454,1144,427,1144
457,1121,513,1121,513,1150,457,1150
510,1115,607,1115,607,1144,510,1144
608,1113,691,1117,689,1149,606,1144
690,1121,705,1121,705,1147,690,1147
705,1112,764,1112,764,1144,705,1144
782,1118,851,1123,849,1148,780,1143
869,1112,1023,1108,1024,1147,870,1151
;
197,1162,230,1162,230,1185,197,1185
236,1156,297,1156,297,1191,236,1191
297,1150,359,1150,359,1180,297,1180
376,1156,536,1148,538,1181,377,1189
542,1150,572,1150,572,1180,542,1180
575,1156,625,1156,625,1180,575,1180
619,1150,666,1150,666,1180,619,1180
669,1150,769,1150,769,1188,669,1188
775,1147,896,1147,896,1177,775,1177
;
203,1193,281,1197,279,1219,202,1215
297,1194,359,1194,359,1215,297,1215
359,1188,460,1188,460,1215,359,1215
471,1193,569,1189,570,1215,472,1219
572,1185,625,1185,625,1212,572,1212
625,1188,672,1188,672,1215,625,1215
691,1189,763,1184,765,1213,693,1217
772,1185,885,1185,885,1215,772,1215
890,1185,946,1185,946,1218,890,1218
;
227,1224,256,1224,256,1250,227,1250
254,1227,341,1220,344,1254,257,1261
359,1227,395,1227,395,1253,359,1253
392,1221,551,1221,551,1253,392,1253
554,1221,587,1221,587,1250,554,1250
595,1224,669,1224,669,1250,595,1250
672,1221,722,1221,722,1247,672,1247
740,1227,873,1227,873,1250,740,1250
893,1230,946,1230,946,1250,893,1250
;
274,1259,477,1259,477,1289,274,1289
472,1266,600,1250,604,1286,476,1301
604,1256,672,1256,672,1286,604,1286
676,1263,725,1258,728,1285,678,1290
722,1256,820,1256,820,1295,722,1295
816,1258,924,1247,928,1285,820,1296
926,1262,988,1262,988,1292,926,1292
991,1262,1029,1262,1029,1283,991,1283
;
277,1295,336,1295,336,1324,277,1324
339,1303,398,1303,398,1324,339,1324
395,1300,445,1300,445,1333,395,1333
439,1295,539,1295,539,1333,439,1333
537,1291,611,1294,610,1325,535,1321
604,1292,640,1292,640,1321,604,1321
637,1292,663,1292,663,1321,637,1321
663,1291,850,1296,849,1332,663,1328
846,1289,887,1289,887,1321,846,1321
885,1292,958,1292,958,1321,885,1321
964,1295,1029,1295,1029,1318,964,1318
;
280,1333,318,1333,318,1359,280,1359
321,1333,418,1333,418,1359,321,1359
421,1339,439,1339,439,1357,421,1357
442,1339,504,1339,504,1359,442,1359
507,1333,590,1333,590,1368,507,1368
595,1339,610,1339,610,1357,595,1357
610,1327,637,1327,637,1357,610,1357
640,1327,740,1327,740,1359,640,1359
749,1339,764,1339,764,1357,749,1357
767,1330,831,1330,831,1357,767,1357
834,1327,911,1327,911,1357,834,1357
914,1327,946,1327,946,1357,914,1357
952,1324,982,1324,982,1354,952,1354
982,1324,1032,1324,1032,1354,982,1354
;
203,1365,238,1365,238,1395,203,1395
238,1365,351,1365,351,1395,238,1395
356,1374,374,1374,374,1395,356,1395
377,1362,466,1362,466,1395,377,1395
466,1374,498,1374,498,1395,466,1395
501,1371,619,1371,619,1398,501,1398
628,1374,646,1374,646,1392,628,1392
646,1371,708,1371,708,1392,646,1392
702,1368,771,1359,775,1391,706,1401
769,1362,846,1362,846,1398,769,1398
852,1362,885,1362,885,1392,852,1392
880,1358,1036,1369,1034,1404,877,1393
;
203,1397,345,1401,344,1435,203,1432
339,1398,383,1398,383,1427,339,1427
386,1404,436,1404,436,1436,386,1436
436,1401,474,1401,474,1427,436,1427
480,1407,522,1407,522,1427,480,1427
519,1397,591,1401,589,1431,517,1427
590,1404,598,1404,598,1424,590,1424
598,1398,764,1398,764,1436,598,1436
764,1398,828,1398,828,1427,764,1427
834,1395,926,1395,926,1427,834,1427
929,1395,961,1395,961,1424,929,1424
964,1398,991,1398,991,1424,964,1424
994,1401,1035,1401,1035,1424,994,1424
;
205,1435,326,1431,328,1463,206,1467
342,1436,368,1436,368,1463,342,1463
368,1439,418,1439,418,1469,368,1469
415,1433,445,1433,445,1463,415,1463
442,1436,516,1436,516,1472,442,1472
518,1434,630,1431,631,1466,519,1469
634,1442,666,1442,666,1463,634,1463
666,1433,814,1433,814,1469,666,1469
817,1430,846,1430,846,1463,817,1463
846,1436,893,1436,893,1469,846,1469
896,1430,941,1430,941,1460,896,1460
946,1430,1038,1430,1038,1469,946,1469
;
203,1469,250,1469,250,1498,203,1498
256,1475,292,1475,292,1498,256,1498
295,1472,309,1472,309,1498,295,1498
306,1469,413,1469,413,1498,306,1498
411,1467,480,1474,476,1504,408,1498
510,1469,637,1469,637,1501,510,1501
634,1469,663,1469,663,1498,634,1498
663,1475,710,1475,710,1504,663,1504
719,1472,790,1472,790,1498,719,1498
802,1477,820,1477,820,1495,802,1495
820,1475,858,1475,858,1498,820,1498
867,1466,926,1466,926,1495,867,1495
929,1466,994,1466,994,1495,929,1495
1020,1469,1038,1469,1038,1495,1020,1495
;
206,1504,289,1504,289,1536,206,1536
282,1507,447,1499,449,1533,283,1541
445,1510,510,1510,510,1536,445,1536
508,1507,615,1500,617,1533,510,1540
613,1510,660,1510,660,1542,613,1542
660,1510,696,1510,696,1534,660,1534
696,1504,725,1504,725,1534,696,1534
725,1501,858,1501,858,1534,725,1534
858,1501,887,1501,887,1531,858,1531
887,1507,938,1507,938,1536,887,1536
938,1507,997,1507,997,1536,938,1536
1000,1501,1038,1501,1038,1528,1000,1528
;
206,1539,297,1539,297,1569,206,1569
297,1545,312,1545,312,1569,297,1569
316,1535,415,1546,411,1583,312,1572
413,1545,466,1545,466,1578,413,1578
466,1542,545,1542,545,1569,466,1569
542,1539,675,1539,675,1569,542,1569
675,1539,713,1539,713,1569,675,1569
716,1545,767,1545,767,1572,716,1572
775,1548,808,1548,808,1566,775,1566
813,1540,925,1535,927,1569,814,1574
929,1545,961,1545,961,1566,929,1566
958,1536,985,1536,985,1566,958,1566
991,1539,1041,1539,1041,1566,991,1566
;
212,1587,238,1587,238,1607,212,1607
237,1573,338,1570,340,1604,239,1608
345,1578,371,1578,371,1604,345,1604
374,1581,427,1581,427,1613,374,1613
427,1575,460,1575,460,1607,427,1607
454,1581,531,1581,531,1616,454,1616
528,1579,638,1568,642,1604,531,1615
643,1581,705,1581,705,1610,643,1610
708,1575,817,1575,817,1613,708,1613
820,1572,958,1572,958,1604,820,1604
961,1578,1041,1578,1041,1601,961,1601
;
976,1613,1041,1613,1041,1637,976,1637
;
